id,sid,company_name,publish_date,publish_time,subject,article_no,description,fact_date,url_hash,sent_telegram,sent_discord,fetched_at
472,3231,緯創,2026-05-08,175638,"[更新]代子公司Wistron InfoComm (Vietnam) Co., Ltd公告 租地委建興建不動產、建物改良及取得機器設備",第20款,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
同文三工業區進行建物改良及取得機器設備
2.事實發生日:115/5/8~115/5/8
3.董事會通過日期: 民國115年5月8日
4.其他核決日期: 不適用
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
由於增加同文三工業區進行建物改良及取得機器設備金額美金19,000仟元，
調整後建物改良及取得機器設備金額為美金39,500仟元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
尚未確定
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
尚未確定
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
尚未確定
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
以匯款方式支付
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
決策單位:
董事會決議通過
12.專業估價者事務所或公司名稱及其估價金額:
不適用
13.專業估價師姓名:
不適用
14.專業估價師開業證書字號:
不適用
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
不適用
23.取得或處分之具體目的或用途:
因應業務發展及策略規劃需要
24.本次交易表示異議之董事之意見:
無
25.本次交易為關係人交易:否
26.監察人承認或審計委員會同意日期:
不適用
27.本次交易係向關係人取得不動產或其使用權資產:否
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期:
為114年12月19日代子公司Wistron InfoComm (Vietnam) Co., Ltd (簡稱WVN)
公告租地委建興建不動產、建物改良及取得機器設備之更新公告
31.其他敘明事項:
於金榜工業區興建廠房、倉庫等配套建物及同文三工業區進行建物改良及取得機器設備
，整體投資金額由原美金134,768仟元增加至美金153,768仟元",2026-05-08,27f10b18797585a1ee7c184da1455768463c6d1e,0,0,2026-05-08T21:59:46+00:00
473,3231,緯創,2026-05-08,175537,董事會決議取得Eridu Corporation(簡稱Eridu)所發行之Simple Agreement for  Future Equity (簡稱SAFE),第20款,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Eridu所發行之SAFE
2.事實發生日:115/5/8~115/5/8
3.董事會通過日期: 民國115年5月8日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
投資金額為美金20,000仟元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
無
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
以匯款方式支付
12.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議通過
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累計投資金額為29,000仟元
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
佔總資產比例：22.94%
佔歸屬於母公司業主之權益之比例：107.71%
營運資金數額：新台幣36,703,467仟元
16.經紀人及經紀費用:
無
17.取得或處分之具體目的或用途:
策略投資
18.本次交易表示異議董事之意見:
無
19.本次交易為關係人交易:否
20.監察人承認或審計委員會同意日期:
民國115年5月8日
21.本次交易會計師出具非合理性意見:是
22.會計師事務所名稱:
聯捷聯合會計師事務所
23.會計師姓名:
詹定勳
24.會計師開業證書字號:
金管證字第4818號
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
自有資金
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",2026-05-08,b2c2d3f0271e979a8350b8965b8df1aaa6417b8c,0,0,2026-05-08T21:59:46+00:00
474,3518,柏騰,2026-05-08,175423,本公司董事會決議收回限制員工權利新股之減資基準日,第11款,"1.董事會決議日期:115/05/08
2.減資緣由:因原獲配限制員工權利新股之員工未達既得條件，將收回之
限制員工權利新股辦理註銷減資。
3.減資金額:新台幣1,950,000元
4.消除股份:195,000股
5.減資比率:0.19%
6.減資後股本:1,024,672,300元
7.預定股東會日期:不適用
8.預計減資新股上市後之上市普通股股數:不適用。
9.預計減資新股上市後之上市普通股股數占已發行普通股比率
（減資後上市普通股股數/減資後已發行普通股股數）:不適用。
10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，
請說明股權流通性偏低之因應措施:不適用
11.減資基準日:115/05/12
12.其他應敘明事項:無。",2026-05-08,1bf35ff8f1999060d9d9e3ac07274ecdbdd4aecc,1,1,2026-05-08T21:59:46+00:00
475,2337,旺宏,2026-05-08,175354,本公司訂購機器設備公告,第20款,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備
2.事實發生日:115/5/8~115/5/8
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:按本公司核決權限規定辦理
民國115年05月08日
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：一批；交易總金額：新台幣3,509,862,650元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
Lam Research International Sdn. Bhd.；非關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依訂單條件付款
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
比價及議價；依廠商提供之報價單及市場行情為參考依據；按本公司核決權限規定辦理。
12.專業估價者事務所或公司名稱及其估價金額:
不適用
13.專業估價師姓名:
不適用
14.專業估價師開業證書字號:
不適用
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
不適用
23.取得或處分之具體目的或用途:
供生產用
24.本次交易表示異議之董事之意見:
不適用
25.本次交易為關係人交易:否
26.監察人承認或審計委員會同意日期:
不適用
27.本次交易係向關係人取得不動產或其使用權資產:否
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
無",2026-05-08,76e3e6cf38a084717e8307f435a0c4314feb3abf,1,1,2026-05-08T21:59:46+00:00
476,3231,緯創,2026-05-08,175353,董事會決議對子公司WisLab EMS Corporation (簡稱WisLab)增資,第20款,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
WisLab EMS Corporation 之股權
2.事實發生日:115/5/8~115/5/8
3.董事會通過日期: 民國115年5月8日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
交易金額為美金30,000仟元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：WisLab EMS Corporation
與公司之關係：本公司持股100%之子公司
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
選定關係人為交易對象之原因：本公司持股100%之子公司
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
以匯款方式支付
12.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議通過
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
金額：美金92,100仟元
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
佔總資產比例：22.87%
佔歸屬於母公司業主之權益之比例：107.38%
營運資金數額：新台幣36,703,467仟元
16.經紀人及經紀費用:
無
17.取得或處分之具體目的或用途:
為因應子公司業務發展及策略規劃需要
18.本次交易表示異議董事之意見:
無
19.本次交易為關係人交易:是
20.監察人承認或審計委員會同意日期:
民國115年5月8日
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
自有資金
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",2026-05-08,a063445366d8402daafac7036a6fee6ad28bdc0b,0,0,2026-05-08T21:59:46+00:00
477,8481,政伸,2026-05-08,175255,本公司受邀參加宏遠證券舉辦之法人說明會,第12款,"符合條款第四條第XX款：12
事實發生日：115/05/13
1.召開法人說明會之日期：115/05/13
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：宏遠證券 台北市大安區信義路四段236號7樓702會議室
4.法人說明會擇要訊息：本公司受邀參加宏遠證券舉辦之法人說明會
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-13,ba2fe9cd44204539ac1098061de2e90cd390aedc,0,0,2026-05-08T21:59:46+00:00
478,2323,中環,2026-05-08,175250,公告本公司處分有價證券,第20款,"1.證券名稱:
穩懋 普通股
2.交易日期:115/5/6~115/5/8
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:董事長核決
民國115年05月08日
5.交易數量、每單位價格及交易總金額:
交易數量(仟股):640
每單位價格(元):504.76
交易總金額(元):323,046,329
6.處分利益（或損失）（取得有價證券者不適用）:
處分利益 1,589,518元
7.與交易標的公司之關係:
無
8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持有餘額:469,000股、金額:243,394,600元    
持股比例:0.11%、權利受限情形: 無
9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例:76.88%  
占歸屬於母公司業主之權益比例:107.68% 
營運資金數額:8,285,327仟元
10.取得或處分之具體目的:
投資組合
11.本次交易表示異議董事之意見:
無
12.本次交易為關係人交易:
否
13.交易相對人及其與公司之關係:
不適用
14.監察人承認或審計委員會同意日期:
不適用
15.前已就同一件事件發布重大訊息日期: 不適用
16.其他敘明事項:
已於115/03/31授權有權交易人在115年第二季期間，得於集中交易市場進行有價證券交易",2026-05-08,56d42268c29ba2f1d28e37313097f4e85f4d3b7a,0,0,2026-05-08T21:59:46+00:00
479,2330,台積電,2026-05-08,175216,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第20款,"1.證券名稱:
公司債。
2.交易日期:115/4/29~115/5/8
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:不適用
民國115年05月08日
5.交易數量、每單位價格及交易總金額:
172967NG2：260,000 單位；每單位US$99.00；總金額US$25.7 佰萬元。
61690U8B9：200,000 單位；每單位US$101.12；總金額US$20.2 佰萬元。
95000U3L5：190,000 單位；每單位US$101.21；總金額US$19.2 佰萬元。
172967LP4：190,000 單位；每單位US$99.18；總金額US$18.8 佰萬元。
61747YEV3：100,000 單位；每單位US$102.63；總金額US$10.3 佰萬元。
95000U3A9：100,000 單位；每單位US$100.49；總金額US$10.0 佰萬元。
6.處分利益（或損失）（取得有價證券者不適用）:
不適用
7.與交易標的公司之關係:
無。
8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
172967NG2：3,178,300 單位；US$314.9 佰萬元；持股比例：不適用；受限情形：無。
61690U8B9：512,500 單位；US$51.8 佰萬元；持股比例：不適用；受限情形：無。
95000U3L5：942,360 單位；US$95.3 佰萬元；持股比例：不適用；受限情形：無。
172967LP4：1,661,250 單位；US$164.8 佰萬元；持股比例：不適用；受限情形：無。
61747YEV3：732,500 單位；US$75.2 佰萬元；持股比例：不適用；受限情形：無。
95000U3A9：1,114,900 單位；US$111.9 佰萬元；持股比例：不適用；受限情形：無。
9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
6.05%；8.13%；NT$325,002 佰萬元。
10.取得或處分之具體目的:
固定收益投資。
11.本次交易表示異議董事之意見:
不適用
12.本次交易為關係人交易:
否
13.交易相對人及其與公司之關係:
不適用
14.監察人承認或審計委員會同意日期:
不適用
15.前已就同一件事件發布重大訊息日期: 不適用
16.其他敘明事項:
無。",2026-05-08,8eec707a2fd5cfcac9047650926fb0440e583f2f,1,1,2026-05-08T21:59:46+00:00
480,2308,台達電,2026-05-08,175127,代子公司Delta Electronics (Netherlands) B.V.公告董事變更,第6款,"1.發生變動日期:115/05/08
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事
3.舊任者職稱及姓名:董事劉佳容先生
4.舊任者簡歷:台達電子工業股份有限公司機電事業群總經理
5.新任者職稱及姓名:董事蔣安傑先生
6.新任者簡歷:台達電子工業股份有限公司資通訊基礎設施事業群副總經理
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
8.異動原因:辭職
9.新任者選任時持股數:0
10.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
11.新任生效日期:115/05/08
12.同任期董事變動比率:33.33%
13.同任期獨立董事變動比率:N/A
14.同任期監察人變動比率:N/A
15.屬三分之一以上董事發生變動（請輸入是或否）:是
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):無",2026-05-08,2052202c2e95eb98118cdfce62e5720bed6f0783,0,0,2026-05-08T21:59:46+00:00
481,2308,台達電,2026-05-08,175110,本公司代子公司Delta Electronics (Netherlands) B.V. 公告115年股東臨時會重要決議事項,第18款,"1.股東臨時會日期:115/05/08
2.重要決議事項:通過選任董事
3.其他應敘明事項:無",2026-05-08,03e934281f05d2aab5c06799b0968fd194127de7,0,1,2026-05-08T21:59:46+00:00
482,3189,景碩,2026-05-08,175059,本公司董事會決議發行無擔保普通公司債或永續發展債券,第11款,"1.董事會決議日期:115/05/08
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
景碩科技股份有限公司無擔保普通公司債或永續發展債券
3.是否採總括申報發行公司債(是/否):否
4.發行總額:不超過新臺幣伍拾億元，得自董事會決議日起一年內一次或分次發行
5.每張面額:新台幣壹佰萬元整
6.發行價格:依票面金額十足發行
7.發行期間:不超過十年期為原則
8.發行利率:依公司債市場狀況，採有利方式決定，並授權董事長核准
9.擔保品之種類、名稱、金額及約定事項:不適用
10.募得價款之用途及運用計畫:償還借款、充實營運資金、支應資本支出、或符合證券
櫃檯買賣中心永續發展債券作業要點之投資計畫，以因應公司擴展業務之長期營運資金
，並強化財務結構。
11.承銷方式:授權董事長視市場情況及實際需要全權處理之
12.公司債受託人:授權董事長視市場情況及實際需要全權處理之
13.承銷或代銷機構:授權董事長視市場情況及實際需要全權處理之
14.發行保證人:不適用
15.代理還本付息機構:授權董事長視市場情況及實際需要全權處理之
16.簽證機構:不適用
17.能轉換股份者，其轉換辦法:不適用
18.賣回條件:不適用
19.買回條件:不適用
20.附有轉換、交換或認股者，其換股基準日:不適用
21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用
22.其他應敘明事項:最終實際發行條件、募集金額以及其他發行相關條件或事宜，
授權董事長全權處理之。",2026-05-08,1ee7b6bc61a309b628a823ebd3f71115b46ac495,1,1,2026-05-08T21:59:46+00:00
483,3189,景碩,2026-05-08,174946,公告本公司董事會決議辦理限制員工權利新股收買註銷,第11款,"1.董事會決議日期:115/05/08
2.減資緣由:係因原獲配限制員工權利新股之員工未達既得條件，本公司董事會決議
將所有買回之限制員工權利新股註銷減資。
3.減資金額:新台幣102,000元
4.消除股份:10,200股
5.減資比率:0.00%
6.減資後股本:新台幣5,269,157,600元
7.預定股東會日期:不適用
8.預計減資新股上市後之上市普通股股數:不適用
9.預計減資新股上市後之上市普通股股數占已發行普通股比率
（減資後上市普通股股數/減資後已發行普通股股數）:不適用
10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，
請說明股權流通性偏低之因應措施:不適用
11.減資基準日:115/05/11
12.其他應敘明事項:無",2026-05-08,56f1a67c354ab3673259c1a125b3495027916447,1,1,2026-05-08T21:59:46+00:00
484,3189,景碩,2026-05-08,174905,公告本公司董事會通過115年第1季合併財務報告,第31款,"1.提報董事會或經董事會決議日期:115/05/08
2.審計委員會通過日期:115/05/08
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):11,104,965
5.1月1日累計至本期止營業毛利(毛損) (仟元):2,349,499
6.1月1日累計至本期止營業利益(損失) (仟元):890,638
7.1月1日累計至本期止稅前淨利(淨損) (仟元):964,461
8.1月1日累計至本期止本期淨利(淨損) (仟元):875,803
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):549,232
10.1月1日累計至本期止基本每股盈餘(損失) (元):1.17
11.期末總資產(仟元):83,654,067
12.期末總負債(仟元):32,183,791
13.期末歸屬於母公司業主之權益(仟元):43,152,823
14.其他應敘明事項:無",2026-05-08,24e77d265c002a7bd966f0230c72ea7ce4ae159e,0,0,2026-05-08T21:59:46+00:00
485,6722,輝創,2026-05-08,174830,本公司受邀參加富邦證券舉辦之法人說明會,第12款,"符合條款第四條第XX款：12
事實發生日：115/05/14
1.召開法人說明會之日期：115/05/14
2.召開法人說明會之時間：16 時 00 分 
3.召開法人說明會之地點：台北市信義路五段7號1樓(台北101大樓之證交所1樓資訊展示中心)
4.法人說明會擇要訊息：本公司受邀參加富邦證券舉辦法人說明會，分享近期營運狀況及未來展望說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-14,1f261afb2503a73d135e6a1a1270ad90ecc6d67a,0,0,2026-05-08T21:59:46+00:00
486,3189,景碩,2026-05-08,174724,本公司訂購機器設備公告,第20款,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備
2.事實發生日:114/7/14~115/5/8
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:董事長
民國115年5月8日
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
一批，總計新台幣570,263仟元
(依上述事實發生日期累計訂單總金額)
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
Nikko-Materials Co., Ltd，非關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依合約付款條件
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
比價及議價，依本公司核決權限規定辦理
12.專業估價者事務所或公司名稱及其估價金額:
不適用
13.專業估價師姓名:
不適用
14.專業估價師開業證書字號:
不適用
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:是
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
無
23.取得或處分之具體目的或用途:
供生產用
24.本次交易表示異議之董事之意見:
不適用
25.本次交易為關係人交易:否
26.監察人承認或審計委員會同意日期:
不適用
27.本次交易係向關係人取得不動產或其使用權資產:否
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
無",2026-05-08,049139da9a5b374abdf57aedf2612491be3aa698,1,1,2026-05-08T21:59:46+00:00
487,6269,台郡,2026-05-08,174702,公告本公司115年第一季合併財務報告,第31款,"1.提報董事會或經董事會決議日期:115/05/08
2.審計委員會通過日期:115/05/08
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):5,467,013
5.1月1日累計至本期止營業毛利(毛損) (仟元):(75,600)
6.1月1日累計至本期止營業利益(損失) (仟元):(999,753)
7.1月1日累計至本期止稅前淨利(淨損) (仟元):(981,765)
8.1月1日累計至本期止本期淨利(淨損) (仟元):(817,437)
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(829,726)
10.1月1日累計至本期止基本每股盈餘(損失) (元):(2.60)
11.期末總資產(仟元):34,912,338
12.期末總負債(仟元):12,380,381
13.期末歸屬於母公司業主之權益(仟元):20,930,048
14.其他應敘明事項:無",2026-05-08,5f226fe451803cb8e576e62d18cd1e8b792d6429,0,0,2026-05-08T21:59:46+00:00
488,2323,中環,2026-05-08,174619,公告本公司取得有價證券,第20款,"1.證券名稱:
順達科 普通股
2.交易日期:115/4/30~115/5/8
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:董事長核決
民國115年05月08日
5.交易數量、每單位價格及交易總金額:
交易數量(仟股):994
每單位價格(元):375.08
交易總金額(元):372,828,175
6.處分利益（或損失）（取得有價證券者不適用）:
不適用
7.與交易標的公司之關係:
無
8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持有餘額:467,000股、金額:177,207,380元 
持股比例:0.30%、權利受限情形: 無
9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例:76.88%
占歸屬於母公司業主之權益比例:107.68%
營運資金數額:8,285,327仟元
10.取得或處分之具體目的:
投資組合
11.本次交易表示異議董事之意見:
無
12.本次交易為關係人交易:
否
13.交易相對人及其與公司之關係:
不適用
14.監察人承認或審計委員會同意日期:
不適用
15.前已就同一件事件發布重大訊息日期: 不適用
16.其他敘明事項:
已於115/03/31授權有權交易人在115年第二季期間，得於集中交易市場進行有價證券交易",2026-05-08,8c08afa7588152e8f6b086330f0903674dc44497,0,0,2026-05-08T21:59:46+00:00
489,9944,新麗,2026-05-08,174550,公告本公司董事會決議除息基準日相關事宜,第14款,"1.董事會、股東會決議或公司決定日期:115/05/08
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.普通股發放股利種類及金額:普通股現金股利新台幣31,772,430元(每股0.3元)。
4.除權（息）交易日:115/06/25
5.最後過戶日:115/06/26
6.停止過戶起始日期:115/06/27
7.停止過戶截止日期:115/07/01
8.除權（息）基準日:115/07/01
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.普通股現金股利發放日期:115/07/22
13.其他應敘明事項:無",2026-05-08,7355c6163694a56242d6c7037e8516201987072e,0,0,2026-05-08T21:59:46+00:00
490,2338,光罩,2026-05-08,174519,代重要子公司光鉅控股股份有限公司公告處分有價證券,第20款,"1.證券名稱:
全友電腦股份有限公司普通股
2.交易日期:114/5/12~115/5/8
3.董事會通過日期: 民國113年9月10日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
交易數量：22,187,000股
每單位價格：每單位平均價格新台幣14.93元
交易總金額：新台幣331,148,789元
6.處分利益（或損失）（取得有價證券者不適用）:
處分損失新台幣 19,201,395元。
7.與交易標的公司之關係:
無。
8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有數量:8,100,000股
累積持有金額:新台幣128,456,360 元
累積持有持股比例：3.94%
權利受限情形:質押7,300,000股
9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占公司最近期財務報表中總資產之比例:22.31%
占歸屬於母公司業主之權益比例:49.99%
最近期財務報表中營運資金數額：新台幣-2,183,317元
10.取得或處分之具體目的:
財務規劃。
11.本次交易表示異議董事之意見:
無。
12.本次交易為關係人交易:
否
13.交易相對人及其與公司之關係:
不適用。
14.監察人承認或審計委員會同意日期:
不適用。
15.前已就同一件事件發布重大訊息日期: 不適用
16.其他敘明事項:
無。",2026-05-08,4ab4c2b3f7b0ca2fac3fd8a2ae1437942f8a4c9c,1,1,2026-05-08T21:59:46+00:00
